date,cum_log_return_benchmark,cum_log_return_markowitz,cum_log_return_markowitz_unconstrained,cum_log_return_hrp,cum_log_return_equal_weight,cum_log_return_market_cap,cum_log_return_xgboost,cum_log_return_rf,cum_log_return_lstm
2002-08-23,-0.4439051231,-0.4305268449,-0.7264571784,-0.0815900759,-0.2276260927,-0.4050657422,-0.2141203141,-0.2779256719,-0.2927129432
2002-08-26,-0.4668526375,-0.4471045592,-0.7349288822,-0.0999349587,-0.2494869820,-0.4266112501,-0.2353387154,-0.2998611145,-0.3193688893
2002-08-27,-0.4593452014,-0.4382538550,-0.7257052839,-0.0918402202,-0.2416742850,-0.4202119409,-0.2273621514,-0.2913312040,-0.3115022850
2002-08-28,-0.4732929673,-0.4490037804,-0.7236068075,-0.1057732572,-0.2580193217,-0.4353494352,-0.2439729879,-0.3088116698,-0.3327768246
2002-08-29,-0.4915912094,-0.4669955620,-0.7355188377,-0.1257904783,-0.2773580199,-0.4549647214,-0.2622945294,-0.3275066732,-0.3526807683
2002-08-30,-0.4916674839,-0.4733539279,-0.7470822876,-0.1316012264,-0.2793010250,-0.4567737214,-0.2633046816,-0.3281911945,-0.3501942820
2002-09-03,-0.4935541836,-0.4720511534,-0.7429043723,-0.1318010567,-0.2832010630,-0.4610408957,-0.2679498936,-0.3326157982,-0.3584427305
2002-09-04,-0.5359775779,-0.5146301551,-0.7429043723,-0.1796089355,-0.3315243147,-0.5093404815,-0.3131773000,-0.3812941660,-0.4097341343
2002-09-05,-0.5186125363,-0.4936661632,-0.7226668968,-0.1575582761,-0.3100597333,-0.4895810135,-0.2928269725,-0.3581789865,-0.3860958838
2002-09-06,-0.5346914132,-0.5038520659,-0.7138056983,-0.1738242740,-0.3293611646,-0.5101824047,-0.3104687332,-0.3794460594,-0.4097503220
2002-09-09,-0.5180307059,-0.4885146940,-0.7034318847,-0.1594223566,-0.3106911202,-0.4915738946,-0.2896390280,-0.3570163203,-0.3876588363
2002-09-10,-0.5079686925,-0.4825813593,-0.6971274661,-0.1522152487,-0.3035380744,-0.4837654685,-0.2824041037,-0.3500387882,-0.3804911164
2002-09-11,-0.5006639992,-0.4710967614,-0.6957617746,-0.1398339309,-0.2910740156,-0.4706946166,-0.2725801085,-0.3372819728,-0.3660042930
2002-09-12,-0.5008069379,-0.4711569464,-0.6921149306,-0.1366930001,-0.2902988308,-0.4739108053,-0.2679397481,-0.3312656151,-0.3620981398
2002-09-13,-0.5259034913,-0.4946961447,-0.7049409355,-0.1636944693,-0.3183905071,-0.5020366382,-0.2975532832,-0.3619018541,-0.3935143871
2002-09-16,-0.5226390185,-0.4868790134,-0.6948206346,-0.1614574961,-0.3126900497,-0.4962499960,-0.2932253609,-0.3555935631,-0.3881417883
