rebalance_date,invest_year,select_year,run_number,seed,n_stocks,best_nodes,best_dropout,best_batch,best_lr,best_val_loss,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,turnover,tc_drag_bps
2023-07-03,2023,2022,5,46,20,32,0.2,32,0.01,0.03991399705410004,0.32680971773388207,0.10680459160529968,0.28339021623134614,-0.2848672674321764,-36.53752536433148,-0.3609022556390977,0.45,0.0,0.729742467109425,0.0
2023-10-02,2023,2022,5,46,20,16,0.2,32,0.01,0.030450068414211273,0.2883157435871909,0.08312596800023483,0.25,-1.16451156069175e-05,-17.608338927566987,,0.75,0.0,0.4974874146501827,0.0
2024-01-02,2024,2023,5,46,20,32,0.2,32,0.01,0.032627590000629425,0.37120444975974753,0.13779274352143694,0.3125724464654922,-0.6576570649195421,0.01195410297220767,0.045112781954887216,0.2,0.0,0.7152947319367302,0.0
2024-04-01,2024,2023,5,46,20,32,0.2,32,0.01,0.031592659652233124,0.28559598009527687,0.08156506384658177,0.2380819630622864,0.01876614921405384,-5.750376454255674,0.4030075187969925,0.4,0.4225771273642583,0.43232602186844915,0.0
2024-07-01,2024,2023,5,46,20,16,0.2,32,0.01,0.03596283122897148,0.3356550332598173,0.11266430135264907,0.2948027303814888,-0.35536001627246994,-7.784853446692184,-0.43458646616541347,0.3,0.2581988897471611,0.4588242349784273,0.0
2024-10-01,2024,2023,5,46,20,32,0.2,32,0.01,0.03550029546022415,0.2860534522252506,0.08182657752998371,0.2363766148686409,0.01562011994004553,-2.900568847511681,0.5203007518796992,0.3,0.0,0.49189131046853185,0.0
2025-01-02,2025,2024,5,46,20,16,0.2,32,0.01,0.03541705384850502,0.32556639578745744,0.1059934780660354,0.2650193202495575,-0.275109510568847,-8.783009378174718,0.14586466165413534,0.55,0.0,0.5415374553413701,0.0
2025-04-01,2025,2024,5,46,20,16,0.2,32,0.01,0.03555542603135109,0.2793472571932507,0.07803489010139217,0.23200448423624037,0.061234404795282193,-1.162287409519227,0.37744360902255636,0.45,0.4629100498862757,0.618835097405498,0.0
2025-07-01,2025,2024,5,46,20,32,0.2,32,0.01,0.03444048762321472,0.3237117074428196,0.10478926953554561,0.2734530594944954,-0.26062279140505984,-2.276032985844906,-0.03458646616541353,0.25,0.0,0.6517945303807973,0.0
2025-10-01,2025,2024,5,46,20,16,0.2,32,0.01,0.03501071035861969,0.3483138489568115,0.12132253737510848,0.2918410140275955,-0.45951924661784616,-10.077325415850982,-0.4015037593984962,0.3,0.2282177322938192,0.4740908498957289,0.0
