rebalance_date,invest_year,select_year,n_stocks,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,best_learning_rate,best_max_depth,best_min_child_weight,best_gamma,best_n_estimators,best_subsample,best_colsample,val_R2_selected,turnover,tc_drag_bps
2001-04-02,2001,2000,20,0.2973452650688973,0.0884142066588928,0.25911395817995075,-0.0636295537911915,-16.614742723990517,-0.3142456429070692,0.75,0.0,0.05,1,1,0.001,100,1.0,1.0,-0.04547772045891518,0.5651684299019777,0.0
2001-05-01,2001,2000,20,0.28753520497288076,0.08267649409879656,0.24845824927091598,0.005395559713725739,-187.4787882591667,0.22004577709110484,0.45,0.38188130791298663,0.005,5,3,0.01,100,1.0,1.0,-0.018360235336768227,0.548977067622606,0.0
2001-06-01,2001,2000,20,0.30031173476477396,0.09018713803742795,0.2546025508642197,-0.08495805157808078,-69.32274951778348,-0.1902379462422684,0.45,0.0,0.005,1,10,0.001,300,1.0,1.0,-0.0432194088581499,0.4788543664561909,0.0
2001-07-02,2001,2000,20,0.28741065954706163,0.08260488722127698,0.25609596848487853,0.006256995834261869,-53.37182803579372,0.33082706766917286,0.5,0.4923659639173309,0.05,10,5,0.001,100,1.0,1.0,0.3567866004091256,0.5108261961514153,0.0
2001-08-01,2001,2000,20,0.29163794499812973,0.08505269096273214,0.25013696968555454,-0.023190267220837724,-33.50340769026551,0.24468207474220094,0.15,0.0,0.005,1,10,0.001,100,1.0,1.0,-0.07277507103748815,0.523997869769019,0.0
2001-09-04,2001,2000,20,0.28924095559900487,0.0836603303958255,0.2456059142947197,-0.006440064912186516,-34.11579512311915,0.08460756551163312,0.55,0.5,0.005,1,5,0.001,200,1.0,1.0,0.022735283571567844,0.3425357815767546,0.0
2001-10-01,2001,2000,20,0.29408583185946807,0.08648647650047532,0.2373478144407272,-0.04043881504331215,-15.991305221359326,0.0,0.6,0.0,0.05,2,5,0.005,300,1.0,1.0,0.15448760776418924,0.599601678709657,0.0
2001-11-01,2001,2000,20,0.30503977879009125,0.09304926664430782,0.26037183463573454,-0.11938967391648503,-35.960648979670225,-0.07596841454875819,0.65,0.0,0.01,10,3,0.005,200,1.0,1.0,0.22216171684917818,0.5500064276980832,0.0
2001-12-03,2001,2000,20,0.2970757622599905,0.08825400852235439,0.25448278546333314,-0.061702358163661986,-90.2232444704046,0.06242948918363297,0.6,0.0,0.005,10,1,0.01,100,1.0,1.0,-0.10187091522218905,0.7186492286130824,0.0
2002-01-02,2002,2001,20,0.3029267169633787,0.09176459585021093,0.24945114403963084,-0.10393498767171039,-95.05745853924545,-0.05563909774436089,0.4,0.3779644730092272,0.01,2,1,0.001,300,1.0,1.0,0.16804279833129998,0.7652861945441725,0.0
2002-02-01,2002,2001,20,0.2818624539486597,0.07944644294596032,0.25162064760923386,0.04425331794333465,-47.129662897757804,0.41353383458646614,0.65,0.6629935441317959,0.005,2,5,0.001,300,1.0,1.0,0.0525213502769768,0.5305378573330384,0.0
2002-03-01,2002,2001,20,0.2763060742786739,0.07634504668329203,0.22539277583360673,0.08156334817092303,-74.43253736469819,0.33684210526315783,0.7,0.6963106238227913,0.005,5,1,0.01,200,1.0,1.0,0.14655783219941154,0.7867066681871017,0.0
2002-04-01,2002,2001,20,0.3673503432096063,0.13494627465621556,0.31281129688024517,-0.6234138304507133,-31.73408670198313,-0.6709289680939832,0.2,0.0,0.01,2,5,0.001,100,1.0,1.0,0.0642682186549769,0.7339348324138095,0.0
2002-05-01,2002,2001,20,0.30521047042389005,0.09315343125637227,0.25838259667158125,-0.1206427820315461,-114.5289140482319,0.21215735954771497,0.5,0.5455447255899809,0.005,10,1,0.01,200,1.0,1.0,0.13594839840387563,0.4980966296939242,0.0
2002-06-03,2002,2001,20,0.2774810391827104,0.07699572710591686,0.22648015320301057,0.07373561376340643,-31.50557921314219,0.3458938756329353,0.65,0.6614378277661477,0.05,1,5,0.001,100,1.0,1.0,0.16605075325457153,0.897072204583824,0.0
2002-07-01,2002,2001,20,0.29621659447759974,0.08774427084390676,0.24412297457456583,-0.055570175565795576,-50.1505240497732,0.10827067669172932,0.5,0.5345224838248488,0.005,5,3,0.01,100,1.0,1.0,0.002321224597842453,0.5124040691055303,0.0
