rebalance_date,invest_year,select_year,ticker,assigned_weight,turnover,tc_drag_bps,best_learning_rate,best_max_depth,best_n_estimators,best_reg_lambda,best_subsample,best_colsample,val_R2_selected
2021-01-04,2021,2020,WMT,0.009991363622248173,0.0,0.0,0.3,5,135,3,0.8,1.0,0.258985
2021-01-04,2021,2020,JNJ,0.009991363622248173,0.0,0.0,0.3,5,135,3,0.8,1.0,0.258985
2021-01-04,2021,2020,VZ,0.009991363622248173,0.0,0.0,0.3,5,135,3,0.8,1.0,0.258985
2022-01-03,2022,2021,GOOGL,0.09134530276060104,0.546583,0.0,0.1,5,100,1,1.0,0.8,-0.039125
2022-01-03,2022,2021,UNH,0.0720614492893219,0.0,0.0,0.1,5,100,1,1.0,0.8,-0.039125
2022-01-03,2022,2021,MSFT,0.07184281945228577,0.0,0.0,0.1,5,100,1,1.0,0.8,-0.039125
2022-01-03,2022,2021,TSLA,0.06884957104921341,0.0,0.0,0.1,5,100,1,1.0,0.8,-0.039125
2022-01-03,2022,2021,MA,0.06513004004955292,0.0,0.0,0.1,5,100,1,1.0,0.8,-0.039125
2022-01-03,2022,2021,META,0.06296906620264053,0.0,0.0,0.1,5,100,1,1.0,0.8,-0.039125
2022-01-03,2022,2021,PFE,0.05407346040010452,0.0,0.0,0.1,5,100,1,1.0,0.8,-0.039125
2022-01-03,2022,2021,BAC,0.05103287100791931,0.0,0.0,0.1,5,100,1,1.0,0.8,-0.039125
2022-01-03,2022,2021,AMZN,0.05079837888479233,0.0,0.0,0.1,5,100,1,1.0,0.8,-0.039125
2022-01-03,2022,2021,AAPL,0.050500888377428055,0.0,0.0,0.1,5,100,1,1.0,0.8,-0.039125
2022-01-03,2022,2021,JPM,0.04869631677865982,0.0,0.0,0.1,5,100,1,1.0,0.8,-0.039125
2022-01-03,2022,2021,DIS,0.048541102558374405,0.0,0.0,0.1,5,100,1,1.0,0.8,-0.039125
2022-01-03,2022,2021,V,0.04806847870349884,0.0,0.0,0.1,5,100,1,1.0,0.8,-0.039125
2022-01-03,2022,2021,AVGO,0.04445803910493851,0.0,0.0,0.1,5,100,1,1.0,0.8,-0.039125
2022-01-03,2022,2021,NVDA,0.0434890016913414,0.0,0.0,0.1,5,100,1,1.0,0.8,-0.039125
2022-01-03,2022,2021,HD,0.041442617774009705,0.0,0.0,0.1,5,100,1,1.0,0.8,-0.039125
2022-01-03,2022,2021,WMT,0.02946237102150917,0.0,0.0,0.1,5,100,1,1.0,0.8,-0.039125
2022-01-03,2022,2021,JNJ,0.025809450075030327,0.0,0.0,0.1,5,100,1,1.0,0.8,-0.039125
2022-01-03,2022,2021,PG,0.021429773420095444,0.0,0.0,0.1,5,100,1,1.0,0.8,-0.039125
2022-01-03,2022,2021,BRK-B,0.00999901257455349,0.0,0.0,0.1,5,100,1,1.0,0.8,-0.039125
2023-01-03,2023,2022,AMZN,0.10000558197498322,0.983716,0.0,0.05,1,200,3,1.0,1.0,0.057616
2023-01-03,2023,2022,META,0.10000558197498322,0.0,0.0,0.05,1,200,3,1.0,1.0,0.057616
2023-01-03,2023,2022,NVDA,0.10000558197498322,0.0,0.0,0.05,1,200,3,1.0,1.0,0.057616
2023-01-03,2023,2022,TSLA,0.10000558197498322,0.0,0.0,0.05,1,200,3,1.0,1.0,0.057616
2023-01-03,2023,2022,GOOGL,0.10000558197498322,0.0,0.0,0.05,1,200,3,1.0,1.0,0.057616
2023-01-03,2023,2022,MSFT,0.07232866436243057,0.0,0.0,0.05,1,200,3,1.0,1.0,0.057616
2023-01-03,2023,2022,AAPL,0.07232866436243057,0.0,0.0,0.05,1,200,3,1.0,1.0,0.057616
2023-01-03,2023,2022,XOM,0.07232866436243057,0.0,0.0,0.05,1,200,3,1.0,1.0,0.057616
2023-01-03,2023,2022,CVX,0.07232866436243057,0.0,0.0,0.05,1,200,3,1.0,1.0,0.057616
2023-01-03,2023,2022,JNJ,0.01915067620575428,0.0,0.0,0.05,1,200,3,1.0,1.0,0.057616
2023-01-03,2023,2022,UNH,0.01915067620575428,0.0,0.0,0.05,1,200,3,1.0,1.0,0.057616
2023-01-03,2023,2022,BRK-B,0.01915067620575428,0.0,0.0,0.05,1,200,3,1.0,1.0,0.057616
2023-01-03,2023,2022,WMT,0.01915067620575428,0.0,0.0,0.05,1,200,3,1.0,1.0,0.057616
2023-01-03,2023,2022,JPM,0.01915067620575428,0.0,0.0,0.05,1,200,3,1.0,1.0,0.057616
2023-01-03,2023,2022,V,0.01915067620575428,0.0,0.0,0.05,1,200,3,1.0,1.0,0.057616
2023-01-03,2023,2022,PG,0.01915067620575428,0.0,0.0,0.05,1,200,3,1.0,1.0,0.057616
2023-01-03,2023,2022,LLY,0.01915067620575428,0.0,0.0,0.05,1,200,3,1.0,1.0,0.057616
2023-01-03,2023,2022,MA,0.01915067620575428,0.0,0.0,0.05,1,200,3,1.0,1.0,0.057616
2023-01-03,2023,2022,HD,0.01915067620575428,0.0,0.0,0.05,1,200,3,1.0,1.0,0.057616
2023-01-03,2023,2022,PFE,0.01915067620575428,0.0,0.0,0.05,1,200,3,1.0,1.0,0.057616
2024-01-02,2024,2023,TSLA,0.10000956058502197,0.602266,0.0,0.3,5,100,5,1.0,1.0,-0.099857
2024-01-02,2024,2023,NVDA,0.10000956058502197,0.0,0.0,0.3,5,100,5,1.0,1.0,-0.099857
2024-01-02,2024,2023,AMZN,0.08945740014314651,0.0,0.0,0.3,5,100,5,1.0,1.0,-0.099857
2024-01-02,2024,2023,XOM,0.08263809978961945,0.0,0.0,0.3,5,100,5,1.0,1.0,-0.099857
2024-01-02,2024,2023,META,0.08187232166528702,0.0,0.0,0.3,5,100,5,1.0,1.0,-0.099857
2024-01-02,2024,2023,MSFT,0.0734972208738327,0.0,0.0,0.3,5,100,5,1.0,1.0,-0.099857
2024-01-02,2024,2023,LLY,0.06878990679979324,0.0,0.0,0.3,5,100,5,1.0,1.0,-0.099857
2024-01-02,2024,2023,GOOGL,0.06746292859315872,0.0,0.0,0.3,5,100,5,1.0,1.0,-0.099857
2024-01-02,2024,2023,JPM,0.06095406413078308,0.0,0.0,0.3,5,100,5,1.0,1.0,-0.099857
2024-01-02,2024,2023,HD,0.060643620789051056,0.0,0.0,0.3,5,100,5,1.0,1.0,-0.099857
2024-01-02,2024,2023,AVGO,0.047391049563884735,0.0,0.0,0.3,5,100,5,1.0,1.0,-0.099857
2024-01-02,2024,2023,AAPL,0.04183728247880936,0.0,0.0,0.3,5,100,5,1.0,1.0,-0.099857
2024-01-02,2024,2023,UNH,0.04183728247880936,0.0,0.0,0.3,5,100,5,1.0,1.0,-0.099857
2024-01-02,2024,2023,COST,0.023565372452139854,0.0,0.0,0.3,5,100,5,1.0,1.0,-0.099857
2024-01-02,2024,2023,V,0.010005734860897064,0.0,0.0,0.3,5,100,5,1.0,1.0,-0.099857
2024-01-02,2024,2023,BRK-B,0.010005734860897064,0.0,0.0,0.3,5,100,5,1.0,1.0,-0.099857
2024-01-02,2024,2023,MA,0.010005734860897064,0.0,0.0,0.3,5,100,5,1.0,1.0,-0.099857
2024-01-02,2024,2023,WMT,0.010005734860897064,0.0,0.0,0.3,5,100,5,1.0,1.0,-0.099857
2024-01-02,2024,2023,PG,0.010005734860897064,0.0,0.0,0.3,5,100,5,1.0,1.0,-0.099857
2024-01-02,2024,2023,JNJ,0.010005734860897064,0.0,0.0,0.3,5,100,5,1.0,1.0,-0.099857
2025-01-02,2025,2024,NVDA,0.10000617802143097,0.492269,0.0,0.05,1,200,1,1.0,1.0,0.121113
2025-01-02,2025,2024,AVGO,0.10000617802143097,0.0,0.0,0.05,1,200,1,1.0,1.0,0.121113
2025-01-02,2025,2024,TSLA,0.10000617802143097,0.0,0.0,0.05,1,200,1,1.0,1.0,0.121113
2025-01-02,2025,2024,LLY,0.10000617802143097,0.0,0.0,0.05,1,200,1,1.0,1.0,0.121113
2025-01-02,2025,2024,UNH,0.08224689215421677,0.0,0.0,0.05,1,200,1,1.0,1.0,0.121113
2025-01-02,2025,2024,AMZN,0.08224689215421677,0.0,0.0,0.05,1,200,1,1.0,1.0,0.121113
2025-01-02,2025,2024,GOOGL,0.08224689215421677,0.0,0.0,0.05,1,200,1,1.0,1.0,0.121113
2025-01-02,2025,2024,META,0.05746743828058243,0.0,0.0,0.05,1,200,1,1.0,1.0,0.121113
2025-01-02,2025,2024,MSFT,0.03229748457670212,0.0,0.0,0.05,1,200,1,1.0,1.0,0.121113
2025-01-02,2025,2024,AAPL,0.03229748457670212,0.0,0.0,0.05,1,200,1,1.0,1.0,0.121113
2025-01-02,2025,2024,V,0.03229748457670212,0.0,0.0,0.05,1,200,1,1.0,1.0,0.121113
2025-01-02,2025,2024,XOM,0.03229748457670212,0.0,0.0,0.05,1,200,1,1.0,1.0,0.121113
2025-01-02,2025,2024,ORCL,0.03229748457670212,0.0,0.0,0.05,1,200,1,1.0,1.0,0.121113
2025-01-02,2025,2024,HD,0.03229748457670212,0.0,0.0,0.05,1,200,1,1.0,1.0,0.121113
2025-01-02,2025,2024,MA,0.03229748457670212,0.0,0.0,0.05,1,200,1,1.0,1.0,0.121113
2025-01-02,2025,2024,BRK-B,0.013936935923993587,0.0,0.0,0.05,1,200,1,1.0,1.0,0.121113
2025-01-02,2025,2024,JPM,0.013936935923993587,0.0,0.0,0.05,1,200,1,1.0,1.0,0.121113
2025-01-02,2025,2024,WMT,0.013936935923993587,0.0,0.0,0.05,1,200,1,1.0,1.0,0.121113
2025-01-02,2025,2024,COST,0.013936935923993587,0.0,0.0,0.05,1,200,1,1.0,1.0,0.121113
2025-01-02,2025,2024,PG,0.013936935923993587,0.0,0.0,0.05,1,200,1,1.0,1.0,0.121113
