rebalance_date,invest_year,select_year,n_stocks,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,best_learning_rate,best_max_depth,best_min_child_weight,best_gamma,best_n_estimators,best_reg_lambda,best_subsample,best_colsample,val_R2_selected,turnover,tc_drag_bps
1999-04-01,1999,1998,20,0.28825989835935983,0.08309376900214846,0.24920859634876247,0.0003757112523492534,-22.464901213101356,-0.009709579677917224,0.5,0.30151134457776363,0.2,1,1,0.5,100,1,1.0,1.0,0.010375183471279525,0.37608808894499024,0.0
1999-05-03,1999,1998,20,0.28831406691516465,0.08312500118116205,0.25,-1.4209468268688852e-08,-62.0135584052188,,0.15,0.0,0.2,1,1,0.5,100,1,1.0,1.0,-1.0946799022804043e-13,0.26217894045562185,0.0
1999-06-01,1999,1998,20,0.2873991438700859,0.08259826789725835,0.24880971908569335,0.006336626799899436,-13.006035655596007,0.3121595890286832,0.85,0.0,0.05,1,1,0.5,300,5,1.0,1.0,-0.00243335696329372,0.8276421959206933,0.0
1999-07-01,1999,1998,20,0.28940598684773733,0.08375582522331271,0.25091087222099306,-0.007588874866919726,-65.18512774376924,-0.19586017753824345,0.3,0.0,0.05,1,1,0.5,300,5,1.0,1.0,-0.003505559459433538,0.4920844853502851,0.0
1999-08-02,1999,1998,20,0.2831873125987291,0.08019505401689031,0.24489699602127074,0.035247470473500075,-34.686994023237354,0.3056155140787935,0.7,0.0,0.05,1,1,0.5,200,5,1.0,1.0,0.001461013195073857,0.48841352624288364,0.0
1999-09-01,1999,1998,20,0.29195670967864207,0.08523872032637889,0.2483931314945221,-0.02542821445267829,-46.44151153993006,-0.15546989248635995,0.4,0.4,0.05,1,1,0.5,300,3,1.0,1.0,-0.015046443962970946,0.33955893574842644,0.0
1999-10-01,1999,1998,20,0.31076377700116464,0.09657412509602958,0.27750026881694795,-0.16179398611764917,-10.887226259005136,-0.5323540266745422,0.4,0.37047928681747416,0.2,1,1,0.5,100,1,1.0,1.0,0.03339745733589028,0.23818147598233613,0.0
1999-11-01,1999,1998,20,0.28555977971144897,0.08154438778885127,0.24015639543533326,0.01901488374314253,-50.083109514348955,0.12438879097409355,0.5,0.5,0.2,1,1,0.5,100,1,1.0,1.0,0.042003757010028786,0.5190682890065371,0.0
1999-12-01,1999,1998,20,0.2912914413992625,0.08485070383245996,0.2513225913047791,-0.020760346856661505,-15.952120549500275,-0.18068796355658034,0.45,0.0,0.05,1,1,0.5,300,5,1.0,1.0,-0.02521641465350699,0.18885604629294128,0.0
2000-01-03,2000,1999,20,0.29345529376172114,0.08611600943677804,0.2548490911722183,-0.035982068412367285,-21.410987389515554,0.07130530729307795,0.5,0.458257569495584,0.05,2,10,0.5,200,3,1.0,1.0,0.047446371894396266,0.9277771158921023,0.0
2000-02-01,2000,1999,20,0.2843058088900565,0.08082979296862935,0.25065555542707446,0.02761151315934607,-15.76654537462386,0.015109039380716761,0.6,0.649519052838329,0.2,3,1,0.5,100,1,1.0,1.0,0.016946199893526304,0.4709436041055024,0.0
2000-03-01,2000,1999,20,0.2922605989207729,0.08541625768152887,0.25289813578128817,-0.027564002183805947,-8.037691803016092,-0.13285638474160147,0.55,0.0,0.2,2,1,0.5,100,1,1.0,1.0,0.0734906310096316,0.7358169022458535,0.0
2000-04-03,2000,1999,20,0.3115391169896322,0.09705662141467976,0.2607978940010071,-0.1675984531089294,-29.986321125700687,-0.43914206213990425,0.2,0.2,0.05,2,1,0.5,200,5,1.0,1.0,0.006000430823328018,0.5148636598102944,0.0
2000-05-01,2000,1999,20,0.3337569847071581,0.11139372484081414,0.28341800570487974,-0.3400748853030273,-19.2903277202631,-0.6959794818715569,0.25,0.20100756305184242,0.2,1,1,0.5,100,5,1.0,1.0,0.12001598787588352,0.2838442669011297,0.0
2000-06-01,2000,1999,20,0.2947679425364067,0.08688813994714636,0.2497900652885437,-0.04527085650702389,-41.22525880183498,0.15018785229652765,0.75,0.0,0.05,2,1,0.5,200,5,1.0,1.0,-0.10833295078473704,0.42677833963093686,0.0
2000-07-03,2000,1999,20,0.2963917293640383,0.08784805723540533,0.2553306549787521,-0.05681873365901158,-58.93256732454585,-0.04741161283789099,0.45,0.0,0.2,2,1,0.5,100,1,1.0,1.0,-0.09374383565883337,0.06901979720394817,0.0
2000-08-01,2000,1999,20,0.2888091021865395,0.08341069750579502,0.2512411862611771,-0.0034369624757295547,-23.260760467398356,0.31847872390927995,0.55,0.0,0.05,2,1,0.5,300,1,1.0,1.0,-0.01604986429173394,0.2669439437973562,0.0
2000-09-01,2000,1999,20,0.2951856321003523,0.08713455739848455,0.2566992163658142,-0.04823527697425023,-13.728306066624794,-0.14256263960205615,0.6,0.338501600193165,0.2,3,1,0.5,100,1,1.0,1.0,0.004595181493542433,0.5140987459189531,0.0
2000-10-02,2000,1999,20,0.2925328543904108,0.08557547089780129,0.2506575524806976,-0.02947934914648176,-18.758018228526975,-0.14166352295945625,0.45,0.0,0.1,2,1,0.5,200,1,1.0,1.0,0.011557050830241167,0.8820440027143563,0.0
2000-11-01,2000,1999,20,0.2939212421268374,0.08638969657338297,0.2549483150243759,-0.039274545243704884,-23.244637710803275,-0.287619879947987,0.45,0.0,0.05,1,1,0.5,300,5,1.0,1.0,-0.004760770421395,0.5514276820654447,0.0
2000-12-01,2000,1999,20,0.28831406691516465,0.08312500118116205,0.25,-1.4209468268688852e-08,-27.122153459120938,,0.5,0.0,0.2,1,1,0.5,100,1,1.0,1.0,-1.0946799022804043e-13,0.7842400278693809,0.0
2001-01-02,2001,2000,20,0.28643234019425723,0.08204348550915871,0.24846352636814123,0.013010700641699846,-10.665334171823343,0.6187495996456025,0.5,0.0,0.05,1,1,0.5,300,5,1.0,1.0,-0.006212150535513272,0.9727963888790377,0.0
2001-02-01,2001,2000,20,0.28808472104293936,0.08299280649838818,0.25013443529605867,0.0015902977637510807,-17.53119425359696,0.06323723306214847,0.15,0.0,0.05,1,1,0.5,200,5,1.0,1.0,-0.010132645064357515,0.7953419348083844,0.0
2001-03-01,2001,2000,20,0.2878383080070964,0.08285089155638811,0.2513777941465378,0.003297545186308315,-22.907542341299063,0.12730337799935915,0.3,0.42008402520840293,0.2,2,1,0.5,100,3,1.0,1.0,0.013194858358543504,0.826730208348571,0.0
2001-04-02,2001,2000,20,0.2911220135507153,0.08475202677382289,0.24766335487365723,-0.019573254421929587,-13.630439695913331,0.01686133183583656,0.75,0.6373774391990981,0.2,3,1,0.5,100,1,1.0,1.0,0.010695049900578013,0.5823715476472285,0.0
2001-05-01,2001,2000,20,0.2894838892447736,0.08380092213228035,0.2503519684076309,-0.008131394072545373,-168.29604809415798,-0.08924538887132423,0.4,0.0,0.05,1,1,0.5,200,5,1.0,1.0,-0.025816303156853904,0.5951164098929352,0.0
2001-06-01,2001,2000,20,0.2952243516265661,0.08715741779332632,0.25333985209465026,-0.04851028924302336,-69.98423569100022,-0.10633504488952475,0.45,0.0,0.05,1,1,0.5,300,5,1.0,1.0,-0.10083384127791106,0.5174586238391121,0.0
2001-07-02,2001,2000,20,0.295155132334376,0.087116552143323,0.2596686214208603,-0.048018672400878204,-50.06452563301575,-0.33766378959565246,0.55,0.0,0.2,2,1,0.5,100,3,1.0,1.0,0.022152285072439715,0.8131311222283367,0.0
2001-08-01,2001,2000,20,0.26666798887376614,0.07111181628997906,0.22645407736301423,0.14451950327844731,-27.343172563560252,0.5636889174550411,0.35,0.48507125007266594,0.2,2,1,0.5,100,3,1.0,1.0,-0.01675802907921775,0.9928700445365913,0.0
2001-09-04,2001,2000,20,0.30088498330487107,0.09053177317837253,0.2642206013202667,-0.08910403823606039,-30.613910367496104,-0.23918514197980384,0.45,0.4564354645876384,0.2,2,1,0.5,100,1,1.0,1.0,0.009237991269210322,0.6904261401062749,0.0
2001-10-01,2001,2000,20,0.3092417386084208,0.09563045289755887,0.2679492086172104,-0.15044153861724952,-14.097418373310827,-0.1587071829653971,0.55,0.0,0.2,2,1,0.5,100,1,1.0,1.0,0.10486141976366836,0.6250273947997156,0.0
2001-11-01,2001,2000,20,0.2938099948498088,0.08632431307364466,0.2517708748579025,-0.03848797682580041,-27.202042130782548,-0.25786660375424814,0.6,0.3476767476825577,0.2,1,1,0.5,100,3,1.0,1.0,0.05976756384077708,0.16312950328783227,0.0
2001-12-03,2001,2000,20,0.2883140669151647,0.08312500118116206,0.25,-1.4209468268688852e-08,-69.91248798064652,,0.6,0.0,0.2,1,1,0.5,100,1,1.0,1.0,-1.0946799022804043e-13,0.17553784300242742,0.0
2002-01-02,2002,2001,20,0.2883140654649876,0.08312500034494917,0.25,-4.149764532002109e-09,-91.5865519950588,,0.3,0.0,0.2,1,1,0.5,100,5,1.0,1.0,-1.0946799022804043e-13,0.24327788487814295,0.0
2002-02-01,2002,2001,20,0.28759434266097034,0.08271050593059562,0.25,0.004986394819902373,-41.59853712307039,0.14451832825401997,0.65,0.0,0.05,1,1,0.5,300,5,1.0,1.0,-0.009926192751623208,0.1701202390913988,0.0
2002-03-01,2002,2001,20,0.28695163967725423,0.08234124351346474,0.25,0.009428649462078442,-66.26397538592713,0.13245323570650436,0.45,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.004618444358499785,0.7071046937171508,0.0
2002-04-01,2002,2001,20,0.3058542426591517,0.09354681775260325,0.2637776806950569,-0.12537525115913684,-26.68968512197544,-0.5775316854125115,0.3,0.0,0.1,2,1,0.5,100,1,1.0,1.0,0.02169571952013616,0.692907876016257,0.0
2002-05-01,2002,2001,20,0.28267245292523685,0.07990371564277025,0.24624854326248174,0.03875229301930527,-91.38732760253464,0.25498133240721954,0.3,0.0,0.05,1,1,0.5,200,5,1.0,1.0,-0.004121530603362844,0.5936675044339124,0.0
2002-06-03,2002,2001,20,0.30029637304369267,0.09017791166319664,0.25882271587848665,-0.08484705760236566,-40.93220031370595,0.1648970461895308,0.4,0.0,0.05,2,10,0.5,200,1,1.0,1.0,-0.13050086582172016,0.3764820007695195,0.0
2002-07-01,2002,2001,20,0.28231265600707867,0.07970043574177114,0.24595240056514744,0.04119776551252774,-41.126759993329145,0.2928236444049677,0.4,0.3779644730092272,0.1,3,1,0.5,100,1,1.0,1.0,0.003569834499848601,0.4606090843091334,0.0
2002-08-01,2002,2001,20,0.2900094302781162,0.08410546965023755,0.25120005607604984,-0.011795123611880065,-35.12167761316811,0.010363946430143023,0.75,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.02656810399623888,0.7121780003896409,0.0
2002-09-03,2002,2001,20,0.29492224441945053,0.08697913025340612,0.25710034370422363,-0.04636547673270508,-36.81101454316728,-0.399485224753308,0.15,0.0,0.2,2,1,0.5,100,1,1.0,1.0,0.031070755462513033,0.956060763727417,0.0
